drugbank_id	interacting_drugbank_id	name	description
DB00700	DB00749	Etodolac	
DB00700	DB00573	Fenoprofen	
DB00700	DB08976	Floctafenine	
DB00700	DB00196	Fluconazole	
DB00700	DB01319	Fosamprenavir	
DB00700	DB06717	Fosaprepitant	
DB00700	DB00492	Fosinopril	
DB00700	DB01109	Heparin	
DB00700	DB01354	Heptabarbital	
DB00700	DB01355	Hexobarbital	
DB00700	DB01050	Ibuprofen	
DB00700	DB00224	Indinavir	
DB00700	DB00328	Indomethacin	
DB00700	DB01029	Irbesartan	
DB00700	DB06636	Isavuconazonium	
DB00700	DB01167	Itraconazole	
DB00700	DB08820	Ivacaftor	
DB00700	DB01009	Ketoprofen	
DB00700	DB00465	Ketorolac	
DB00700	DB00722	Lisinopril	
DB00700	DB01356	Lithium	
DB00700	DB08827	Lomitapide	
DB00700	DB01601	Lopinavir	
DB00700	DB00678	Losartan	
DB00700	DB08933	LULICONAZOLE	
DB00700	DB00784	Mefenamic acid	
DB00700	DB00814	Meloxicam	
DB00700	DB00474	Methohexital	
DB00700	DB00422	Methylphenidate	
DB00700	DB00834	Mifepristone	
DB00700	DB00648	Mitotane	
DB00700	DB00691	Moexipril	
DB00700	DB00461	Nabumetone	
DB00700	DB08813	Nadroparin	
DB00700	DB00788	Naproxen	
DB00700	DB01149	Nefazodone	
DB00700	DB00220	Nelfinavir	
DB00700	DB04868	Nilotinib	
DB00700	DB00698	Nitrofurantoin	
DB00700	DB01059	Norfloxacin	
DB00700	DB08935	Obinutuzumab	
DB00700	DB00275	Olmesartan	
DB00700	DB00991	Oxaprozin	
DB00700	DB00312	Pentobarbital	
DB00700	DB00806	Pentoxifylline	
DB00700	DB00790	Perindopril	
DB00700	DB00554	Piroxicam	
DB00700	DB01263	Posaconazole	
DB00700	DB00761	Potassium Chloride	
DB00700	DB06715	Potassium Iodide	
DB00700	DB00794	Primidone	
DB00700	DB00881	Quinapril	
DB00700	DB00908	Quinidine	
DB00700	DB00178	Ramipril	
DB00700	DB00734	Risperidone	
DB00700	DB00503	Ritonavir	
DB00700	DB00073	Rituximab	
DB00700	DB01232	Saquinavir	
DB00700	DB00418	Secobarbital	
DB00700	DB09036	Siltuximab	
DB00700	DB06290	Simeprevir	
DB00700	DB00421	Spironolactone	
DB00700	DB01015	Sulfamethoxazole	
DB00700	DB00263	Sulfisoxazole	
DB00700	DB00605	Sulindac	
DB00700	DB00820	Tadalafil	
DB00700	DB05521	Telaprevir	
DB00700	DB00976	Telithromycin	
DB00700	DB00966	Telmisartan	
DB00700	DB00759	Tetracycline	
DB00700	DB01600	Tiaprofenic acid	
DB00700	DB06822	Tinzaparin	
DB00700	DB06273	Tocilizumab	
DB00700	DB00500	Tolmetin	
DB00700	DB06212	Tolvaptan	
DB00700	DB00519	Trandolapril	
DB00700	DB00384	Triamterene	
DB00700	DB00440	Trimethoprim	
DB00700	DB00177	Valsartan	
DB00700	DB00862	Vardenafil	
DB00700	DB00582	Voriconazole	
DB00700	DB01392	Yohimbine	
DB00703	DB00819	Acetazolamide	
DB00703	DB00945	Acetylsalicylic acid	
DB00703	DB00182	Amphetamine	
DB00703	DB00237	Butabarbital	
DB00703	DB01353	Butethal	
DB00703	DB00564	Carbamazepine	
DB00703	DB01560	Cathinone	
DB00703	DB01144	Diclofenamide	
DB00703	DB00476	Duloxetine	
DB00703	DB00311	Ethoxzolamide	
DB00703	DB01195	Flecainide	
DB00703	DB01354	Heptabarbital	
DB00703	DB01355	Hexobarbital	
DB00703	DB01356	Lithium	
DB00703	DB01043	Memantine	
DB00703	DB00331	Metformin	
DB00703	DB00474	Methohexital	
DB00703	DB00312	Pentobarbital	
DB00703	DB00794	Primidone	
DB00703	DB00908	Quinidine	
DB00703	DB00734	Risperidone	
DB00703	DB01398	Salicylate-sodium	
DB00703	DB00418	Secobarbital	
DB00704	DB00802	Alfentanil	
DB00704	DB00921	Buprenorphine	
DB00704	DB00611	Butorphanol	
DB00704	DB00318	Codeine	
DB00704	DB01551	Dihydrocodeine	
DB00704	DB00813	Fentanyl	
DB00704	DB00956	Hydrocodone	
DB00704	DB00327	Hydromorphone	
DB00704	DB00854	Levorphanol	
DB00704	DB00333	Methadone	
DB00704	DB06800	Methylnaltrexone	
DB00704	DB00295	Morphine	
DB00704	DB00844	Nalbuphine	
DB00704	DB00497	Oxycodone	
DB00704	DB01192	Oxymorphone	
DB00704	DB00454	Pethidine	
DB00704	DB00899	Remifentanil	
DB00704	DB00708	Sufentanil	
DB00704	DB06204	Tapentadol	
DB00704	DB00193	Tramadol	
DB00705	DB05773	ado-trastuzumab emtansine	
DB00705	DB00346	Alfuzosin	
DB00705	DB00918	Almotriptan	
DB00705	DB00969	Alosetron	
DB00705	DB06723	Aluminum hydroxide	
DB00705	DB06605	Apixaban	
DB00705	DB01238	Aripiprazole	
DB00705	DB00637	Astemizole	
DB00705	DB01072	Atazanavir	
DB00705	DB00289	Atomoxetine	
DB00705	DB06237	Avanafil	
DB00705	DB06626	Axitinib	
DB00705	DB03880	Batimastat	
DB00705	DB08903	Bedaquiline	
DB00705	DB00188	Bortezomib	
DB00705	DB00559	Bosentan	
DB00705	DB06616	Bosutinib	
DB00705	DB08870	Brentuximab vedotin	
DB00705	DB01194	Brinzolamide	
DB00705	DB06772	Cabazitaxel	
DB00705	DB08875	Cabozantinib	
DB00705	DB06724	Calcium carbonate	
DB00705	DB00564	Carbamazepine	
DB00705	DB01166	Cilostazol	
DB00705	DB00501	Cimetidine	
DB00705	DB00215	Citalopram	
DB00705	DB00758	Clopidogrel	
DB00705	DB00318	Codeine	
DB00705	DB01394	Colchicine	
DB00705	DB00872	Conivaptan	
DB00705	DB08865	Crizotinib	
DB00705	DB08912	Dabrafenib	
DB00705	DB04884	Dapoxetine	
DB00705	DB01264	Darunavir	
DB00705	DB01254	Dasatinib	
DB00705	DB01609	Deferasirox	
DB00705	DB00204	Dofetilide	
DB00705	DB01184	Domperidone	
DB00705	DB00470	Dronabinol	
DB00705	DB04855	Dronedarone	
DB00705	DB01126	Dutasteride	
DB00705	DB00625	Efavirenz	
DB00705	DB09039	Eliglustat	
DB00705	DB00700	Eplerenone	
DB00705	DB00530	Erlotinib	
DB00705	DB00736	Esomeprazole	
DB00705	DB06414	Etravirine	
DB00705	DB01590	Everolimus	
DB00705	DB00927	Famotidine	
DB00705	DB00813	Fentanyl	
DB00705	DB06702	Fesoterodine	
DB00705	DB01319	Fosamprenavir	
DB00705	DB01320	Fosphenytoin	
DB00705	DB01018	Guanfacine	
DB00705	DB01218	Halofantrine	
DB00705	DB00956	Hydrocodone	
DB00705	DB01181	Ifosfamide	
DB00705	DB04946	Iloperidone	
DB00705	DB00619	Imatinib	
DB00705	DB00224	Indinavir	
DB00705	DB00762	Irinotecan	
DB00705	DB00677	Isoflurophate	
DB00705	DB08820	Ivacaftor	
DB00705	DB04845	Ixabepilone	
DB00705	DB06218	Lacosamide	
DB00705	DB00448	Lansoprazole	
DB00705	DB01259	Lapatinib	
DB00705	DB00528	Lercanidipine	
DB00705	DB01002	Levobupivacaine	
DB00705	DB08918	Levomilnacipran	
DB00705	DB08827	Lomitapide	
DB00705	DB01601	Lopinavir	
DB00705	DB00227	Lovastatin	
DB00705	DB06708	Lumefantrine	
DB00705	DB08815	Lurasidone	
DB00705	DB08932	MACITENTAN	
DB00705	DB01377	Magnesium oxide	
DB00705	DB04835	Maraviroc	
DB00705	DB01071	Mequitazine	
DB00705	DB00959	Methylprednisolone	
DB00705	DB00264	Metoprolol	
DB00705	DB00834	Mifepristone	
DB00705	DB00648	Mitotane	
DB00705	DB04861	Nebivolol	
DB00705	DB00220	Nelfinavir	
DB00705	DB04868	Nilotinib	
DB00705	DB00401	Nisoldipine	
DB00705	DB00585	Nizatidine	
DB00705	DB00338	Omeprazole	
DB00705	DB04938	Ospemifene	
DB00705	DB01062	Oxybutynin	
DB00705	DB00497	Oxycodone	
DB00705	DB06603	Panobinostat	
DB00705	DB00213	Pantoprazole	
DB00705	DB00910	Paricalcitol	
DB00705	DB06589	Pazopanib	
DB00705	DB00252	Phenytoin	
DB00705	DB00337	Pimecrolimus	
DB00705	DB01100	Pimozide	
DB00705	DB08901	Ponatinib	
DB00705	DB01411	Pranlukast	
DB00705	DB06209	Prasugrel	
DB00705	DB00635	Prednisone	
DB00705	DB01182	Propafenone	
DB00705	DB01224	Quetiapine	
DB00705	DB01129	Rabeprazole	
DB00705	DB00863	Ranitidine	
DB00705	DB00243	Ranolazine	
DB00705	DB08896	Regorafenib	
DB00705	DB00912	Repaglinide	
DB00705	DB01256	Retapamulin	
DB00705	DB01045	Rifampicin	
DB00705	DB01201	Rifapentine	
DB00705	DB08864	Rilpivirine	
DB00705	DB00503	Ritonavir	
DB00705	DB06228	Rivaroxaban	
DB00705	DB06176	Romidepsin	
DB00705	DB08877	Ruxolitinib	
DB00705	DB00938	Salmeterol	
DB00705	DB01232	Saquinavir	
DB00705	DB06335	Saxagliptin	
DB00705	DB00203	Sildenafil	
DB00705	DB06207	Silodosin	
DB00705	DB09036	Siltuximab	
DB00705	DB06290	Simeprevir	
DB00705	DB00641	Simvastatin	
DB00705	DB01390	Sodium bicarbonate	
DB00705	DB00398	Sorafenib	
DB00705	DB09034	Suvorexant	
DB00705	DB00820	Tadalafil	
DB00705	DB00675	Tamoxifen	
DB00705	DB00706	Tamsulosin	
DB00705	DB00342	Terfenadine	
DB00705	DB04844	Tetrabenazine	
DB00705	DB00679	Thioridazine	
DB00705	DB08816	Ticagrelor	
DB00705	DB00932	Tipranavir	
DB00705	DB06273	Tocilizumab	
DB00705	DB08895	Tofacitinib	
DB00705	DB01036	Tolterodine	
DB00705	DB06212	Tolvaptan	
DB00705	DB00539	Toremifene	
DB00705	DB05109	Trabectedin	
DB00705	DB08867	Ulipristal	
DB00705	DB00862	Vardenafil	
DB00705	DB08881	Vemurafenib	
DB00705	DB06684	Vilazodone	
DB00705	DB09030	Vorapaxar	
DB00705	DB01198	Zopiclone	
DB00705	DB01624	Zuclopenthixol	
DB00706	DB00381	Amlodipine	
DB00706	DB01427	Amrinone	
DB00706	DB00673	Aprepitant	
DB00706	DB01072	Atazanavir	
DB00706	DB01244	Bepridil	
DB00706	DB08873	Boceprevir	
DB00706	DB00559	Bosentan	
DB00706	DB01156	Bupropion	
DB00706	DB00501	Cimetidine	
DB00706	DB01012	Cinacalcet	
DB00706	DB01211	Clarithromycin	
DB00706	DB00907	Cocaine	
DB00706	DB00872	Conivaptan	
DB00706	DB08912	Dabrafenib	
DB00706	DB04884	Dapoxetine	
DB00706	DB01264	Darunavir	
DB00706	DB01254	Dasatinib	
DB00706	DB01609	Deferasirox	
DB00706	DB00705	Delavirdine	
DB00706	DB01023	Felodipine	
DB00706	DB04841	Flunarizine	
DB00706	DB00472	Fluoxetine	
DB00706	DB01319	Fosamprenavir	
DB00706	DB06717	Fosaprepitant	
DB00706	DB00996	Gabapentin	
DB00706	DB00224	Indinavir	
DB00706	DB00270	Isradipine	
DB00706	DB01167	Itraconazole	
DB00706	DB08820	Ivacaftor	
DB00706	DB00555	Lamotrigine	
DB00706	DB00528	Lercanidipine	
DB00706	DB01601	Lopinavir	
DB00706	DB08933	LULICONAZOLE	
DB00706	DB00653	Magnesium Sulfate	
DB00706	DB01403	Methotrimeprazine	
DB00706	DB00834	Mifepristone	
DB00706	DB00648	Mitotane	
DB00706	DB01149	Nefazodone	
DB00706	DB00220	Nelfinavir	
DB00706	DB00622	Nicardipine	
DB00706	DB00393	Nimodipine	
DB00706	DB00401	Nisoldipine	
DB00706	DB01054	Nitrendipine	
DB00706	DB00715	Paroxetine	
DB00706	DB01074	Perhexiline	
DB00706	DB01263	Posaconazole	
DB00706	DB04825	Prenylamine	
DB00706	DB00908	Quinidine	
DB00706	DB00884	Risedronate	
DB00706	DB00503	Ritonavir	
DB00706	DB01232	Saquinavir	
DB00706	DB09036	Siltuximab	
DB00706	DB06290	Simeprevir	
DB00706	DB00820	Tadalafil	
DB00706	DB05521	Telaprevir	
DB00706	DB00976	Telithromycin	
DB00706	DB00679	Thioridazine	
DB00706	DB00932	Tipranavir	
DB00706	DB06273	Tocilizumab	
DB00706	DB00862	Vardenafil	
DB00706	DB00661	Verapamil	
DB00706	DB00582	Voriconazole	
DB00707	DB00459	Acitretin	
DB00707	DB00210	Adapalene	
DB00707	DB08916	Afatinib	
DB00707	DB00855	Aminolevulinic acid	
DB00707	DB01118	Amiodarone	
DB00707	DB08822	Azilsartan medoxomil	
DB00707	DB00436	Bendroflumethiazide	
DB00707	DB01878	Benzophenone	
DB00707	DB01128	Bicalutamide	
DB00707	DB00121	Biotin	
DB00707	DB00821	Carprofen	
DB00707	DB00482	Celecoxib	
DB00707	DB00880	Chlorothiazide	
DB00707	DB00477	Chlorpromazine	
DB00707	DB00672	Chlorpropamide	
DB00707	DB00310	Chlorthalidone	
DB00707	DB00861	Diflunisal	
DB00707	DB00254	Doxycycline	
DB00707	DB00749	Etodolac	
DB00707	DB00573	Fenoprofen	
DB00707	DB08976	Floctafenine	
DB00707	DB01155	Gemifloxacin	
DB00707	DB01120	Gliclazide	
DB00707	DB00222	Glimepiride	
DB00707	DB01067	Glipizide	
DB00707	DB01016	Glyburide	
DB00707	DB00400	Griseofulvin	
DB00707	DB00999	Hydrochlorothiazide	
DB00707	DB01050	Ibuprofen	
DB00707	DB00808	Indapamide	
DB00707	DB00328	Indomethacin	
DB00707	DB00982	Isotretinoin	
DB00707	DB01009	Ketoprofen	
DB00707	DB00465	Ketorolac	
DB00707	DB00784	Mefenamic acid	
DB00707	DB00814	Meloxicam	
DB00707	DB01403	Methotrimeprazine	
DB00707	DB00553	Methoxsalen	
DB00707	DB00232	Methyclothiazide	
DB00707	DB00524	Metolazone	
DB00707	DB01017	Minocycline	
DB00707	DB00461	Nabumetone	
DB00707	DB00788	Naproxen	
DB00707	DB01059	Norfloxacin	
DB00707	DB00991	Oxaprozin	
DB00707	DB01269	Panitumumab	
DB00707	DB00850	Perphenazine	
DB00707	DB01621	Pipotiazine	
DB00707	DB00554	Piroxicam	
DB00707	DB00433	Prochlorperazine	
DB00707	DB00420	Promazine	
DB00707	DB00140	Riboflavin	
DB00707	DB06659	rostaporfin	
DB00707	DB06290	Simeprevir	
DB00707	DB00359	Sulfadiazine	
DB00707	DB01015	Sulfamethoxazole	
DB00707	DB00263	Sulfisoxazole	
DB00707	DB00605	Sulindac	
DB00707	DB00759	Tetracycline	
DB00707	DB00679	Thioridazine	
DB00707	DB01600	Tiaprofenic acid	
DB00707	DB00839	Tolazamide	
DB00707	DB01124	Tolbutamide	
DB00707	DB00500	Tolmetin	
DB00707	DB00755	Tretinoin	
DB00707	DB00831	Trifluoperazine	
DB00707	DB04571	Trioxsalen	
DB00707	DB08881	Vemurafenib	
DB00707	DB00460	Verteporfin	
DB00707	DB00582	Voriconazole	
DB00708	DB00819	Acetazolamide	
DB00708	DB06274	Alvimopan	
DB00708	DB00594	Amiloride	
DB00708	DB06767	Ammonium chloride	
DB00708	DB00182	Amphetamine	
DB00708	DB00673	Aprepitant	
DB00708	DB00436	Bendroflumethiazide	
DB00708	DB01158	Bretylium	
DB00708	DB00887	Bumetanide	
DB00708	DB01560	Cathinone	
DB00708	DB00880	Chlorothiazide	
DB00708	DB00310	Chlorthalidone	
DB00708	DB00872	Conivaptan	
DB00708	DB00606	Cyclothiazide	
DB00708	DB01254	Dasatinib	
DB00708	DB00035	Desmopressin	
DB00708	DB00366	Doxylamine	
DB00708	DB00470	Dronabinol	
DB00708	DB00450	Droperidol	
DB00708	DB00903	Ethacrynic acid	
DB00708	DB00311	Ethoxzolamide	
DB00708	DB06717	Fosaprepitant	
DB00708	DB00695	Furosemide	
DB00708	DB00999	Hydrochlorothiazide	
DB00708	DB00956	Hydrocodone	
DB00708	DB00774	Hydroflumethiazide	
DB00708	DB00557	Hydroxyzine	
DB00708	DB00808	Indapamide	
DB00708	DB08820	Ivacaftor	
DB00708	DB06218	Lacosamide	
DB00708	DB08933	LULICONAZOLE	
DB00708	DB00653	Magnesium Sulfate	
DB00708	DB01403	Methotrimeprazine	
DB00708	DB00524	Metolazone	
DB00708	DB00765	Metyrosine	
DB00708	DB00834	Mifepristone	
DB00708	DB00370	Mirtazapine	
DB00708	DB00486	Nabilone	
DB00708	DB00704	Naltrexone	
DB00708	DB01173	Orphenadrine	
DB00708	DB00082	Pegvisomant	
DB00708	DB08883	Perampanel	
DB00708	DB00413	Pramipexole	
DB00708	DB00268	Ropinirole	
DB00708	DB05271	Rotigotine	
DB00708	DB06201	Rufinamide	
DB00708	DB08877	Ruxolitinib	
DB00708	DB06290	Simeprevir	
DB00708	DB00421	Spironolactone	
DB00708	DB00202	Succinylcholine	
DB00708	DB09034	Suvorexant	
DB00708	DB06204	Tapentadol	
DB00708	DB01041	Thalidomide	
DB00708	DB04831	Ticrynafen	
DB00708	DB08895	Tofacitinib	
DB00708	DB00214	Torasemide	
DB00708	DB00384	Triamterene	
DB00708	DB01021	Trichlormethiazide	
DB00708	DB00425	Zolpidem	
DB00709	DB00879	Emtricitabine	
DB00709	DB00811	Ribavirin	
DB00709	DB01015	Sulfamethoxazole	
DB00709	DB00440	Trimethoprim	
DB00710	DB06723	Aluminum hydroxide	
DB00710	DB00479	Amikacin	
DB00710	DB06696	Arbekacin	
DB00710	DB06724	Calcium carbonate	
DB00710	DB01609	Deferasirox	
DB00710	DB00736	Esomeprazole	
DB00710	DB00452	Framycetin	
DB00710	DB00798	Gentamicin	
DB00710	DB01172	Kanamycin	
DB00710	DB00448	Lansoprazole	
DB00710	DB01377	Magnesium oxide	
DB00710	DB00834	Mifepristone	
DB00710	DB00994	Neomycin	
DB00710	DB00955	Netilmicin	
DB00710	DB00338	Omeprazole	
DB00710	DB00213	Pantoprazole	
DB00710	DB03615	Ribostamycin	
DB00710	DB00919	Spectinomycin	
DB00710	DB01082	Streptomycin	
DB00710	DB00684	Tobramycin	
DB00713	DB01418	Acenocoumarol	
DB00713	DB00479	Amikacin	
DB00713	DB00121	Biotin	
DB00713	DB00254	Doxycycline	
DB00713	DB01172	Kanamycin	
DB00713	DB00563	Methotrexate	
DB00713	DB01017	Minocycline	
DB00713	DB00688	Mycophenolate mofetil	
DB00713	DB01024	Mycophenolic acid	
DB00713	DB00994	Neomycin	
DB00713	DB01032	Probenecid	
DB00713	DB01082	Streptomycin	
DB00713	DB00759	Tetracycline	
DB00714	DB00969	Alosetron	
DB00714	DB06288	Amisulpride	
DB00714	DB01156	Bupropion	
DB00714	DB00757	Dolasetron	
DB00714	DB00889	Granisetron	
DB00714	DB00956	Hydrocodone	
DB00714	DB08827	Lomitapide	
DB00714	DB00422	Methylphenidate	
DB00714	DB01233	Metoclopramide	
DB00714	DB00834	Mifepristone	
DB00714	DB00904	Ondansetron	
DB00714	DB00377	Palonosetron	
DB00714	DB01100	Pimozide	
DB00715	DB00054	Abciximab	
DB00715	DB01418	Acenocoumarol	
DB00715	DB01614	Acepromazine	
DB00715	DB01063	Acetophenazine	
DB00715	DB00945	Acetylsalicylic acid	
DB00715	DB00009	Alteplase	
DB00715	DB06288	Amisulpride	
DB00715	DB00321	Amitriptyline	
DB00715	DB00543	Amoxapine	
DB00715	DB00029	Anistreplase	
DB00715	DB06605	Apixaban	
DB00715	DB00673	Aprepitant	
DB00715	DB01238	Aripiprazole	
DB00715	DB06216	Asenapine	
DB00715	DB00289	Atomoxetine	
DB00715	DB00767	Benzquinamide	
DB00715	DB01156	Bupropion	
DB00715	DB00490	Buspirone	
DB00715	DB00564	Carbamazepine	
DB00715	DB01038	Carphenazine	
DB00715	DB01178	Chlormezanone	
DB00715	DB00477	Chlorpromazine	
DB00715	DB01239	Chlorprothixene	
DB00715	DB00501	Cimetidine	
DB00715	DB04272	Citric Acid	
DB00715	DB01242	Clomipramine	
DB00715	DB00363	Clozapine	
DB00715	DB00318	Codeine	
DB00715	DB00434	Cyproheptadine	
DB00715	DB06695	Dabigatran etexilate	
DB00715	DB06779	Dalteparin	
DB00715	DB04884	Dapoxetine	
DB00715	DB01264	Darunavir	
DB00715	DB01254	Dasatinib	
DB00715	DB03619	Deoxycholic Acid	
DB00715	DB01151	Desipramine	
DB00715	DB00035	Desmopressin	
DB00715	DB00514	Dextromethorphan	
DB00715	DB00266	Dicoumarol	
DB00715	DB00450	Droperidol	
DB00715	DB00476	Duloxetine	
DB00715	DB00974	Edetic Acid	
DB00715	DB09039	Eliglustat	
DB00715	DB01225	Enoxaparin	
DB00715	DB08794	Ethyl biscoumacetate	
DB00715	DB01463	Fencamfamine	
DB00715	DB06702	Fesoterodine	
DB00715	DB00875	Flupentixol	
DB00715	DB00623	Fluphenazine	
DB00715	DB04842	Fluspirilene	
DB00715	DB00569	Fondaparinux sodium	
DB00715	DB01319	Fosamprenavir	
DB00715	DB06717	Fosaprepitant	
DB00715	DB00674	Galantamine	
DB00715	DB01296	Glucosamine	
DB00715	DB00502	Haloperidol	
DB00715	DB01109	Heparin	
DB00715	DB00956	Hydrocodone	
DB00715	DB00078	Ibritumomab	
DB00715	DB04946	Iloperidone	
DB00715	DB00458	Imipramine	
DB00715	DB08824	Ioflupane I 123	
DB00715	DB00601	Linezolid	
DB00715	DB01356	Lithium	
DB00715	DB08827	Lomitapide	
DB00715	DB00408	Loxapine	
DB00715	DB01071	Mequitazine	
DB00715	DB00933	Mesoridazine	
DB00715	DB00333	Methadone	
DB00715	DB01403	Methotrimeprazine	
DB00715	DB01233	Metoclopramide	
DB00715	DB00264	Metoprolol	
DB00715	DB00765	Metyrosine	
DB00715	DB00379	Mexiletine	
DB00715	DB00834	Mifepristone	
DB00715	DB01618	Molindone	
DB00715	DB04861	Nebivolol	
DB00715	DB00540	Nortriptyline	
DB00715	DB08935	Obinutuzumab	
DB00715	DB00334	Olanzapine	
DB00715	DB00904	Ondansetron	
DB00715	DB01267	Paliperidone	
DB00715	DB06603	Panobinostat	
DB00715	DB00022	Peginterferon alfa-2b	
DB00715	DB00806	Pentoxifylline	
DB00715	DB00850	Perphenazine	
DB00715	DB00498	Phenindione	
DB00715	DB00946	Phenprocoumon	
DB00715	DB01100	Pimozide	
DB00715	DB06808	Piperacetazine	
DB00715	DB00175	Pravastatin	
DB00715	DB00433	Prochlorperazine	
DB00715	DB00420	Promazine	
DB00715	DB01182	Propafenone	
DB00715	DB00344	Protriptyline	
DB00715	DB01224	Quetiapine	
DB00715	DB00409	Remoxipride	
DB00715	DB00206	Reserpine	
DB00715	DB00015	Reteplase	
DB00715	DB01207	Ridogrel	
DB00715	DB00734	Risperidone	
DB00715	DB06228	Rivaroxaban	
DB00715	DB01398	Salicylate-sodium	
DB00715	DB06144	Sertindole	
DB00715	DB00086	Streptokinase	
DB00715	DB06271	Sulodexide	
DB00715	DB00391	Sulpiride	
DB00715	DB00675	Tamoxifen	
DB00715	DB00706	Tamsulosin	
DB00715	DB00031	Tenecteplase	
DB00715	DB04844	Tetrabenazine	
DB00715	DB00679	Thioridazine	
DB00715	DB01623	Thiothixene	
DB00715	DB00193	Tramadol	
DB00715	DB00374	Treprostinil	
DB00715	DB00831	Trifluoperazine	
DB00715	DB00508	Triflupromazine	
DB00715	DB00726	Trimipramine	
DB00715	DB00013	Urokinase	
DB00715	DB00163	Vitamin E	
DB00715	DB00682	Warfarin	
DB00715	DB00246	Ziprasidone	
DB00715	DB01624	Zuclopenthixol	
DB00717	DB00054	Abciximab	
DB00717	DB01418	Acenocoumarol	
DB00717	DB00414	Acetohexamide	
DB00717	DB00459	Acitretin	
DB00717	DB06203	Alogliptin	
DB00717	DB00357	Aminoglutethimide	
DB00717	DB00673	Aprepitant	
DB00717	DB06697	Artemether	
DB00717	DB01072	Atazanavir	
DB00717	DB08873	Boceprevir	
DB00717	DB00559	Bosentan	
DB00717	DB00237	Butabarbital	
DB00717	DB01353	Butethal	
DB00717	DB08907	Canagliflozin	
DB00717	DB00564	Carbamazepine	
DB00717	DB00672	Chlorpropamide	
DB00717	DB04272	Citric Acid	
DB00717	DB00349	Clobazam	
DB00717	DB00930	Colesevelam	
DB00717	DB08912	Dabrafenib	
DB00717	DB06779	Dalteparin	
DB00717	DB01264	Darunavir	
DB00717	DB01609	Deferasirox	
DB00717	DB00266	Dicoumarol	
DB00717	DB00974	Edetic Acid	
DB00717	DB00625	Efavirenz	
DB00717	DB01225	Enoxaparin	
DB00717	DB08794	Ethyl biscoumacetate	
DB00717	DB01276	Exenatide	
DB00717	DB00949	Felbamate	
DB00717	DB00569	Fondaparinux sodium	
DB00717	DB01319	Fosamprenavir	
DB00717	DB06717	Fosaprepitant	
DB00717	DB01320	Fosphenytoin	
DB00717	DB01120	Gliclazide	
DB00717	DB00222	Glimepiride	
DB00717	DB01251	Gliquidone	
DB00717	DB01016	Glyburide	
DB00717	DB00400	Griseofulvin	
DB00717	DB01109	Heparin	
DB00717	DB01354	Heptabarbital	
DB00717	DB01355	Hexobarbital	
DB00717	DB01306	Insulin Aspart	
DB00717	DB01307	Insulin Detemir	
DB00717	DB00047	Insulin Glargine	
DB00717	DB01309	Insulin Glulisine	
DB00717	DB00046	Insulin Lispro	
DB00717	DB00030	Insulin Regular	
DB00717	DB08914	Insulin, isophane	
DB00717	DB00555	Lamotrigine	
DB00717	DB08882	Linagliptin	
DB00717	DB01601	Lopinavir	
DB00717	DB00331	Metformin	
DB00717	DB00474	Methohexital	
DB00717	DB09046	Metreleptin	
DB00717	DB00834	Mifepristone	
DB00717	DB00648	Mitotane	
DB00717	DB00220	Nelfinavir	
DB00717	DB00238	Nevirapine	
DB00717	DB00776	Oxcarbazepine	
DB00717	DB00312	Pentobarbital	
DB00717	DB08883	Perampanel	
DB00717	DB00498	Phenindione	
DB00717	DB00946	Phenprocoumon	
DB00717	DB00252	Phenytoin	
DB00717	DB00794	Primidone	
DB00717	DB06480	prucalopride	
DB00717	DB00912	Repaglinide	
DB00717	DB06201	Rufinamide	
DB00717	DB01232	Saquinavir	
DB00717	DB06335	Saxagliptin	
DB00717	DB00418	Secobarbital	
DB00717	DB01037	Selegiline	
DB00717	DB09036	Siltuximab	
DB00717	DB06206	Sugammadex	
DB00717	DB06271	Sulodexide	
DB00717	DB05521	Telaprevir	
DB00717	DB01041	Thalidomide	
DB00717	DB00932	Tipranavir	
DB00717	DB06273	Tocilizumab	
DB00717	DB01124	Tolbutamide	
DB00717	DB00273	Topiramate	
DB00717	DB00302	Tranexamic Acid	
DB00717	DB00374	Treprostinil	
DB00717	DB08867	Ulipristal	
DB00717	DB04876	Vildagliptin	
DB00717	DB00582	Voriconazole	
DB00717	DB00682	Warfarin	
DB00718	DB00811	Ribavirin	
DB00718	DB00300	Tenofovir	
DB00720	DB06723	Aluminum hydroxide	
DB00720	DB00479	Amikacin	
DB00720	DB06696	Arbekacin	
DB00720	DB06724	Calcium carbonate	
DB00720	DB01609	Deferasirox	
DB00720	DB00736	Esomeprazole	
DB00720	DB01196	Estramustine	
DB00720	DB00452	Framycetin	
DB00720	DB00798	Gentamicin	
DB00720	DB01172	Kanamycin	
DB00720	DB00448	Lansoprazole	
DB00720	DB01377	Magnesium oxide	
DB00720	DB00994	Neomycin	
DB00720	DB00955	Netilmicin	
DB00720	DB00338	Omeprazole	
DB00720	DB00213	Pantoprazole	
DB00720	DB03615	Ribostamycin	
DB00720	DB00919	Spectinomycin	
DB00720	DB01082	Streptomycin	
DB00720	DB00684	Tobramycin	
DB00721	DB01118	Amiodarone	
DB00721	DB00501	Cimetidine	
DB00721	DB01264	Darunavir	
DB00721	DB08868	Fingolimod	
DB00721	DB00555	Lamotrigine	
DB00721	DB08815	Lurasidone	
DB00721	DB00834	Mifepristone	
DB00721	DB00022	Peginterferon alfa-2b	
DB00721	DB01182	Propafenone	
